TimeStamp|Site|ArticleNumber|MCH5|BaseUoM|UnreUseQty|UnreConsQty|TransitQty|UnprSaleQty
20231002051008|1511|10141830|102060905|G1||||
20231002051008|1511|10182675|101040201|KH||||
20231002051008|1511|10629231|101010201|CAI||||
20231002051008|1511|10171246|202030323|CHA||||
20231002051008|1511|10261295|203010106|CON||||
20231002051008|1511|10282853|101030401|G1||||
20231002051008|1511|10180440|102060905|G1||||
20231002051008|1511|10281672|101030304|BOS||||
20231002051008|1511|10140179|101010302|CAI||||
20231002051008|1511|10011180|102030402|HOP||||
20231002051008|1511|10625429|102030603|CHA||||
20231002051008|1511|10007896|102060905|G1||||
20231002051008|1511|10282692|101020102|G1||||
20231002051008|1511|10240849|101050302|KG||||
20231002051008|1511|10017347|202030316|TUY||||
20231002051008|1511|10164269|201070904|CAI||||
20231002051008|1511|10405296|203020505|CAI||||
20231002051008|1511|10018746|202030320|CHA||||
20231002051008|1511|10191966|201050305|ZBO||||
20231002051008|1511|10333371|203010301|ZBO||||
20231002051008|1511|10018659|202030404|HOP||||
20231002051008|1511|10406962|102030804|HOP||||
20231002051008|1511|10056868|202030317|CHA||||
20231002051008|1511|10171134|202030613|CHA||||
20231002051008|1511|10183774|101020102|SU||||
20231002051008|1511|10263333|201010403|CAI||||
20231002051008|1511|10165817|201050901|ZBO||||
20231002051008|1511|10243018|101030101|CAI||||
20231002051008|1511|10402904|101060103|KG||||
20231002051008|1511|10331511|203040799|QUY||||
20231002051008|1511|10331298|201051601|CAI||||
20231002051008|1511|10242441|101030303|G1||||
20231002051008|1511|10165991|203052504|CAI||||
20231002051008|1511|10403886|102030305|G1||||
20231002051008|1511|10195887|102010406|G1||||
20231002051008|1511|10008665|102060501|G1||||
20231002051008|1511|10170052|102040310|G1||||
20231002051008|1511|10303018|102010601|HOP||||
20231002051008|1511|10170880|202030609|CAI||||
20231002051008|1511|10315230|101030402|KG||||
20231002051008|1511|10167157|203030341|CAI||||
20231002051008|1511|10072111|202030323|HOP||||
20231002051008|1511|10250545|203030104|CAI||||
20231002051008|1511|10609177|203030320|CAI||||
20231002051008|1511|10184167|102050305|G1||||
20231002051008|1511|10190291|102010305|G1||||
20231002051008|1511|50006345|501020201|KG||||
20231002051008|1511|10283045|101050403|HOP||||
20231002051008|1511|10331218|201010401|CAI||||
20231002051008|1511|10602473|101050601|G1||||
20231002051008|1511|10166443|201010401|CAI||||
20231002051008|1511|10008617|102060513|CHA||||
20231002051008|1511|10164885|201010202|CAI||||
20231002051008|1511|10164539|203040799|QUY||||
20231002051008|1511|10640193|102060518|HOP||||
20231002051008|1511|10034120|203040211|ZBO||||
20231002051008|1511|10260626|201010104|CAI||||
20231002051008|1511|10033621|203040203|VI||||
20231002051008|1511|10242672|101030302|KG||||
20231002051008|1511|10243556|101010201|G1||||
20231002051008|1511|10024988|203030405|CAI||||
20231002051008|1511|50006450|501020201|CAI||||
20231002051008|1511|10165477|201011104|CAI||||
20231002051008|1511|10183893|101010401|CAI||||
20231002051008|1511|10320847|203030101|CAI||||
20231002051008|1511|10165184|201051101|ZBO||||
20231002051008|1511|10011210|102030407|LON||||
20231002051008|1511|10160794|202030504|VI||||
20231002051008|1511|10011803|102030107|CHA||||
20231002051008|1511|10283546|101030302|G1||||
20231002051008|1511|10323286|102030403|CHA||||
20231002051008|1511|10242478|101060108|KG||||
20231002051008|1511|10181524|101040402|G1||||
20231002051008|1511|10281897|101030403|G1||||
20231002051008|1511|10057234|202010302|G1||||
20231002051008|1511|10193712|201031102|CAI||||
20231002051008|1511|10141518|102060401|G1||||
20231002051008|1511|10015772|102010204|G1||||
20231002051008|1511|30000739|101010401|G||||
20231002051008|1511|10265140|201052201|CAI||||
20231002051008|1511|10323763|201071002|CAI||||
20231002051008|1511|10140047|101040504|G1||||
20231002051008|1511|10263429|201011104|CAI||||
20231002051008|1511|10241681|101030303|KH||||
20231002051008|1511|10170446|102050401|G1||||
20231002051008|1511|10234294|102030304|LON||||
20231002051008|1511|10331151|201010403|CAI||||
20231002051008|1511|50006501|501010101|CAI||||
20231002051008|1511|10194833|102030802|HOP||||
20231002051008|1511|10165612|201050902|ZBO||||
20231002051008|1511|10054179|101030302|HOP||||
20231002051008|1511|10017657|202030306|CHA||||
20231002051008|1511|10054803|101060126|KG||||
20231002051008|1511|10284230|203010103|CAI||||
20231002051008|1511|10406100|203010404|ZBO||||
20231002051008|1511|10008057|102060606|G1||||
20231002051008|1511|10011183|102030402|CHA||||
20231002051008|1511|10333250|203010501|CAI||||
20231002051008|1511|10182849|102040201|HOP||||
20231002051008|1511|10266158|201051202|CAI||||
20231002051008|1511|10628761|101050203|KG||||
20231002051008|1511|10165631|201052003|CAI||||
20231002051008|1511|10283676|101020501|HOP||||
20231002051008|1511|10184249|101020102|SU||||
20231002051008|1511|10142182|102060407|G1||||
20231002051008|1511|10195844|102010303|G1||||
20231002051008|1511|10161304|202030305|CHA||||
20231002051008|1511|10623221|102020802|G3||||
20231002051008|1511|10009801|102060105|G1||||
20231002051008|1511|10140847|102060503|LO||||
20231002051008|1511|10194056|102010602|G1||||
20231002051008|1511|10605879|102061001|CHA||||
20231002051008|1511|10196022|102010601|HOP||||
20231002051008|1511|10167123|203051701|CAI||||
20231002051008|1511|10083122|101020102|CAI||||
20231002051008|1511|10232171|201071001|CAI||||
20231002051008|1511|10629771|102061001|HOP||||
20231002051008|1511|10083361|101020102|KG||||
20231002051008|1511|10250808|203050401|CAI||||
20231002051008|1511|10026005|203030335|CAI||||
20231002051008|1511|10163745|201030601|ZBO||||
20231002051008|1511|50006524|501020202|CAI||||
20231002051008|1511|10632486|102020402|G1||||
20231002051008|1511|10141346|102060903|G1||||
20231002051008|1511|10140270|101010302|CAI||||
20231002051008|1511|10282085|101050304|KG||||
20231002051008|1511|10406727|202020101|G1||||
20231002051008|1511|10006887|102040310|HOP||||
20231002051008|1511|10227825|201050305|ZBO||||
20231002051008|1511|10613408|102010406|G1||||
20231002051008|1511|10015714|102010504|LON||||
20231002051008|1511|10282827|101020102|HOP||||
20231002051008|1511|10324335|102050101|G1||||
20231002051008|1511|10281220|101010201|G1||||
20231002051008|1511|10086502|102020203|HOP||||
20231002051008|1511|10638525|102060605|G1||||
20231002051008|1511|10166329|201010401|CAI||||
20231002051008|1511|10195940|102010601|CAI||||
20231002051008|1511|10071866|102060503|HOP||||
20231002051008|1511|10615050|201010801|CAI||||
20231002051008|1511|10265784|201030101|ZBO||||
20231002051008|1511|10166292|201030701|ZBO||||
20231002051008|1511|10601534|201071003|CAI||||
20231002051008|1511|10325637|202030311|CAI||||
20231002051008|1511|10640088|201010104|CAI||||
20231002051008|1511|10150092|102030803|HOP||||
20231002051008|1511|10283126|101030402|G1||||
20231002051008|1511|10230920|101030302|KG||||
20231002051008|1511|10166173|201011104|CAI||||
20231002051008|1511|10005609|102050404|G1||||
20231002051008|1511|10016564|202030704|CAI||||
20231002051008|1511|10181853|102050404|G1||||
20231002051008|1511|10242980|101030303|KG||||
20231002051008|1511|10331663|201010403|CAI||||
20231002051008|1511|10164688|201030601|ZBO||||
20231002051008|1511|10260236|201030406|CAI||||
20231002051008|1511|10638931|101040401|KH||||
20231002051008|1511|10260237|201030801|CAI||||
20231002051008|1511|10243133|101060113|KG||||
20231002051008|1511|10166358|201010403|CAI||||
20231002051008|1511|10191836|201070902|ZBO||||
20231002051008|1511|10281912|101020401|SU||||
20231002051008|1511|10016951|202030503|HOP||||
20231002051008|1511|10142036|102060905|G1||||
20231002051008|1511|10283428|101030303|G1||||
20231002051008|1511|10197672|102010305|CAI||||
20231002051008|1511|10161001|202030502|CHA||||
20231002051008|1511|10007346|102061205|HOP||||
20231002051008|1511|10280910|203020302|HOP||||
20231002051008|1511|10281831|101030302|G1||||
20231002051008|1511|10007558|102061001|CHA||||
20231002051008|1511|10192374|201070101|ZD||||
20231002051008|1511|10281785|101030403|G1||||
20231002051008|1511|10242768|101030301|KG||||
20231002051008|1511|10167050|201051202|CAI||||
20231002051008|1511|10132169|203030333|CAI||||
20231002051008|1511|10602092|102010102|G1||||
20231002051008|1511|10195958|102010505|G1||||
20231002051008|1511|10054802|101060122|KG||||
20231002051008|1511|10054119|101030401|KG||||
20231002051008|1511|10282875|101030303|KG||||
20231002051008|1511|10141806|102060903|G1||||
20231002051008|1511|10195428|102010108|G1||||
20231002051008|1511|10012786|102030303|HOP||||
20231002051008|1511|10165859|203020110|CAI||||
20231002051008|1511|10141686|102061302|HOP||||
20231002051008|1511|10014870|102010602|HOP||||
20231002051008|1511|10281597|101040501|KG||||
20231002051008|1511|10183827|102040102|HOP||||
20231002051008|1511|10195843|102010303|G1||||
20231002051008|1511|10331883|201051101|ZBO||||
20231002051008|1511|10009054|102060502|G1||||
20231002051008|1511|10406480|202030306|TUY||||
20231002051008|1511|10026213|203030321|CAI||||
20231002051008|1511|10240001|101050202|KG||||
20231002051008|1511|10164332|201070902|ZBO||||
20231002051008|1511|10207818|102030402|CHA||||
20231002051008|1511|10282409|101030301|G1||||
20231002051008|1511|10194883|102030507|CHA||||
20231002051008|1511|10620800|101030201|G1||||
20231002051008|1511|10625598|202030609|TUY||||
20231002051008|1511|10166422|201010104|CAI||||
20231002051008|1511|10331438|203040799|QUY||||
20231002051008|1511|10015838|102010208|HOP||||
20231002051008|1511|10191962|201050305|ZBO||||
20231002051008|1511|10162345|202010204|G1||||
20231002051008|1511|10164883|201010902|CAI||||
20231002051008|1511|10142238|102060703|LON||||
20231002051008|1511|10331330|201052102|CAI||||
20231002051008|1511|10010911|102060802|HOP||||
20231002051008|1511|10162081|202030504|G1||||
20231002051008|1511|10069180|201071101|G1||||
20231002051008|1511|10197617|102010102|G1||||
20231002051008|1511|10625764|203040799|QUY||||
20231002051008|1511|10283189|101030402|G1||||
20231002051008|1511|30000734|101060301|QUA||||
20231002051008|1511|10635785|202030506|HOP||||
20231002051008|1511|10265497|201010302|CAI||||
20231002051008|1511|10261085|201010104|G3||||
20231002051008|1511|10242800|101050103|KG||||
20231002051008|1511|10331931|201010403|CAI||||
20231002051008|1511|10141496|102060905|G1||||
20231002051008|1511|10193509|102010602|HOP||||
20231002051008|1511|10281924|101010302|CAI||||
20231002051008|1511|10164588|203040799|QUY||||
20231002051008|1511|10165185|201051202|CAI||||
20231002051008|1511|10161831|202020109|G1||||
20231002051008|1511|10015578|102061003|G1||||
20231002051008|1511|10230516|102010602|HOP||||
20231002051008|1511|10005568|102050306|CAI||||
20231002051008|1511|10007819|102060606|G1||||
20231002051008|1511|10281709|101030302|G1||||
20231002051008|1511|10408168|203040309|CAI||||
20231002051008|1511|10265923|101030302|G1||||
20231002051008|1511|10196190|203030104|CAI||||
20231002051008|1511|10007414|102060516|CHA||||
20231002051008|1511|10602592|101020601|LON||||
20231002051008|1511|10332627|203040799|QUY||||
20231002051008|1511|10194731|102010305|G1||||
20231002051008|1511|10331216|201010401|CAI||||
20231002051008|1511|10007761|102060607|G1||||
20231002051008|1511|10164554|203040799|QUY||||
20231002051008|1511|10195912|102010299|G1||||
20231002051008|1511|10402929|102060406|KG||||
20231002051008|1511|10241558|101030303|KH||||
20231002051008|1511|10332701|203040799|QUY||||
20231002051008|1511|10333348|203010503|CAI||||
20231002051008|1511|10196582|203030320|CAI||||
20231002051008|1511|10060508|101060119|KG||||
20231002051008|1511|10165670|102030404|LON||||
20231002051008|1511|10053862|101030302|KG||||
20231002051008|1511|10197057|102070101|CAI||||
20231002051008|1511|10324114|202030704|CAI||||
20231002051008|1511|10164557|203040799|QUY||||
20231002051008|1511|10282979|101010302|HOP||||
20231002051008|1511|10164261|201070906|CAI||||
20231002051008|1511|10242852|101050103|KG||||
20231002051008|1511|10166444|201030702|ZBO||||
20231002051008|1511|10190874|201051304|CAI||||
20231002051008|1511|10621546|202010103|G1||||
20231002051008|1511|10265436|201010302|CAI||||
20231002051008|1511|10170213|102050303|G1||||
20231002051008|1511|10266208|201030202|CAI||||
20231002051008|1511|10181695|101040402|KH||||
20231002051008|1511|10283195|101030304|G1||||
20231002051008|1511|10266044|201010202|CAI||||
20231002051008|1511|10301797|203050401|CAI||||
20231002051008|1511|10251037|203030110|CAI||||
20231002051008|1511|10266298|102020901|G3||||
20231002051008|1511|10165841|203020110|CAI||||
20231002051008|1511|10250699|203030201|CAI||||
20231002051008|1511|10183069|101010301|CAI||||
20231002051008|1511|10228331|201010104|CAI||||
20231002051008|1511|10602183|203010503|CAI||||
20231002051008|1511|10015186|102010305|CAI||||
20231002051008|1511|10190618|102010206|HOP||||
20231002051008|1511|10196820|102020602|G4||||
20231002051008|1511|10605193|102060503|CHA||||
20231002051008|1511|10323875|102060903|HOP||||
20231002051008|1511|10242755|101030303|G1||||
20231002051008|1511|10012805|102030806|HOP||||
20231002051008|1511|10027606|203020508|CAI||||
20231002051008|1511|10086922|203030214|CAI||||
20231002051008|1511|10182897|101020201|KH||||
20231002051008|1511|10016956|202030501|CHA||||
20231002051008|1511|10195872|102010301|HOP||||
20231002051008|1511|10171298|202030311|G1||||
20231002051008|1511|10281296|101050302|KG||||
20231002051008|1511|10197251|102030604|CHA||||
20231002051008|1511|10183847|102040401|G1||||
20231002051008|1511|10182175|101020102|KH||||
20231002051008|1511|10170990|202030306|HOP||||
20231002051008|1511|10614195|102030509|CHA||||
20231002051008|1511|10150481|102030402|CHA||||
20231002051008|1511|10010264|102061308|G1||||
20231002051008|1511|10281550|101030302|KG||||
20231002051008|1511|10283403|101030302|G1||||
20231002051008|1511|10037929|203010303|ZBO||||
20231002051008|1511|10250989|203030320|ZBO||||
20231002051008|1511|10014984|102061205|LO||||
20231002051008|1511|50006049|501020801|CAI||||
20231002051008|1511|10625513|102061003|HOP||||
20231002051008|1511|10086776|101010201|CAI||||
20231002051008|1511|10183858|102040401|G1||||
20231002051008|1511|10241260|101020101|HOP||||
20231002051008|1511|10251010|203030106|VI||||
20231002051008|1511|10197645|102030603|CHA||||
20231002051008|1511|10331922|201010901|CAI||||
20231002051008|1511|10264544|201010402|CAI||||
20231002051008|1511|10182878|102040308|G1||||
20231002051008|1511|50006623|501020201|ZTO||||
20231002051008|1511|10165521|201010403|CAI||||
20231002051008|1511|10053807|101040403|KG||||
20231002051008|1511|10240806|101050103|KG||||
20231002051008|1511|10182171|101020201|KH||||
20231002051008|1511|10165462|201010101|CAI||||
20231002051008|1511|10242968|101030402|G1||||
20231002051008|1511|10040331|201070202|ZD||||
20231002051008|1511|10629915|202030318|CHA||||
20231002051008|1511|10141435|102060903|G1||||
20231002051008|1511|10194061|102010603|LON||||
20231002051008|1511|10404164|202020101|G1||||
20231002051008|1511|10333176|203040204|HOP||||
20231002051008|1511|10196327|102010602|HOP||||
20231002051008|1511|10615419|102060905|LY||||
20231002051008|1511|10240990|101020601|CHA||||
20231002051008|1511|10307508|101040504|KG||||
20231002051008|1511|10183315|101010201|CAI||||
20231002051008|1511|10024605|203030326|CAI||||
20231002051008|1511|10140503|101020601|LON||||
20231002051008|1511|10005247|102020203|HOP||||
20231002051008|1511|10305635|101030302|KG||||
20231002051008|1511|10083014|101020102|KG||||
20231002051008|1511|10195739|102010504|LON||||
20231002051008|1511|10164180|201052303|CAI||||
20231002051008|1511|10162251|202020104|G1||||
20231002051008|1511|10183563|102040104|CAI||||
20231002051008|1511|10281268|101010201|G5||||
20231002051008|1511|10165389|201011104|CAI||||
20231002051008|1511|10085632|101020801|KG||||
20231002051008|1511|10250700|203030201|CAI||||
20231002051008|1511|10171032|202030318|CHA||||
20231002051008|1511|10166181|201030706|CAI||||
20231002051008|1511|10283749|101030102|CAI||||
20231002051008|1511|10266131|201051202|CAI||||
20231002051008|1511|10235862|101030302|KG||||
20231002051008|1511|10281016|102060906|HOP||||
20231002051008|1511|10165957|201010202|CAI||||
20231002051008|1511|10240805|101050302|KG||||
20231002051008|1511|10166435|201070913|CAI||||
